event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,behavioural-classification,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
15078056260,true,2003-10-26 15:32:00.000,-79.83630600630518,9.159460891400943,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056261,true,2003-10-26 15:47:00.000,-79.83588110404143,9.159517760432614,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056262,true,2003-10-26 16:18:00.000,-79.83630988199023,9.159751899511507,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056263,true,2003-10-26 16:42:00.000,-79.83583754057568,9.159425474732092,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056264,true,2003-10-26 23:09:00.000,-79.83583754057568,9.159425474732092,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056265,true,2003-10-27 00:39:00.000,-79.83583754057568,9.159425474732092,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056266,true,2003-10-27 14:45:00.000,-79.83385470720211,9.163562475740104,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056267,true,2003-10-27 23:35:00.000,-79.8284661495562,9.16185697253763,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056268,true,2003-10-28 05:54:00.000,-79.82410461473175,9.162673580199671,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056269,true,2003-10-31 15:30:00.000,-79.83597542502179,9.159645023940438,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056270,true,2003-11-01 19:17:00.000,-79.83597542502179,9.159645023940438,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056271,true,2003-11-04 23:39:00.000,-79.83592328153298,9.159728230381518,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056272,true,2003-11-05 03:43:00.000,-79.83513623402195,9.160662436283992,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056273,true,2003-11-05 19:30:00.000,-79.83459382278,9.160390764238409,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056274,true,2003-11-07 06:59:00.000,-79.83895041327567,9.14636859440355,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056275,true,2003-11-07 07:15:00.000,-79.84027001767537,9.146790504310596,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056276,true,2003-11-07 07:38:00.000,-79.84294678119097,9.148350256733421,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056277,true,2003-11-07 07:58:00.000,-79.84555149843287,9.147483493685533,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056278,true,2003-11-09 16:10:00.000,-79.83606160786539,9.159560660962205,,"Inactive","descansando entre lianas y arboles caidos","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056279,true,2003-11-11 02:54:00.000,-79.85753514086043,9.164744864653361,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056280,true,2003-11-11 03:04:00.000,-79.8576131345718,9.164972085501763,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056281,true,2003-11-11 03:15:00.000,-79.85750262675104,9.165065600886278,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056282,true,2003-11-11 03:26:00.000,-79.85750262675104,9.165065600886278,,"active","creo que intento atrapar a un saino, ya que se formo una escaramusa y estaban muy cerca","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056283,true,2003-11-11 03:45:00.000,-79.85772393374988,9.164815904314938,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056284,true,2003-11-14 22:33:00.000,-79.82476835928237,9.160335120926893,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056285,true,2003-11-18 18:15:00.000,-79.83285165086383,9.154950373852593,,"active","huellas de Bobby en el sendero de Van Tyne","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056286,true,2003-11-19 05:21:00.000,-79.83291633678843,9.15835662062571,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056287,true,2003-11-26 22:03:00.000,-79.82677978322997,9.162980854297407,,"active","Bobby y Franja juntos","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056288,true,2003-11-27 13:10:00.000,-79.82023307689936,9.156723994236375,,"inactive","Bobby y Franja juntos","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056289,true,2003-12-03 04:15:00.000,-79.83771250557145,9.163621007085432,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056290,true,2003-12-03 04:30:00.000,-79.83635264160687,9.163192892970963,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056291,true,2003-12-03 04:45:00.000,-79.83474888546867,9.162095820562671,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056292,true,2003-12-03 05:00:00.000,-79.83399127158474,9.163071171680286,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056293,true,2003-12-03 05:15:00.000,-79.8327805150864,9.162187228887943,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056294,true,2003-12-03 05:30:00.000,-79.83246962536364,9.161941800819912,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056295,true,2003-12-03 05:47:00.000,-79.8303585029699,9.160549727763536,,"active","lluvia fuerte","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056296,true,2003-12-03 15:25:00.000,-79.83116085274384,9.154465474831278,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056297,true,2003-12-04 02:35:00.000,-79.83070543189281,9.155702949647543,,"Inactive","Bobby y Franja juntos","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056298,true,2003-12-04 14:56:00.000,-79.83759954507214,9.149213276238742,,"Inactive","descansando en un Pital (matas de Pita) cerca de una encenada","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056299,true,2003-12-05 14:00:00.000,-79.83128062197873,9.155270031816046,,"active","recaptura de Bobby, parece que fue el que mato al venado corzo de 22kg, Boibby peso 18kg mas que la primera vez","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056300,true,2003-12-11 01:40:00.000,-79.83407201304266,9.17365532322228,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056301,true,2003-12-11 04:25:00.000,-79.83873401486275,9.167855481764958,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056302,true,2003-12-11 07:00:00.000,-79.83730941077141,9.1696404642299,,"Inactive","comenzo a llover","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056303,true,2003-12-11 21:03:00.000,-79.82446217184406,9.16223119700492,,"Inactive","entre arboles caidos y cerca de franja","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056304,true,2003-12-12 04:45:00.000,-79.83364065000386,9.1627859187767,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056305,true,2003-12-12 23:10:00.000,-79.83761505084355,9.149286391459512,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056306,true,2003-12-13 17:15:00.000,-79.84763174544875,9.1565941204072,,"active","huellas en el sendero de la noche o madrugada","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056307,true,2003-12-13 21:22:00.000,-79.84331374253946,9.176222417009077,,"Inactive","entre lianas y arboles caidos","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056308,true,2003-12-14 04:50:00.000,-79.8476094562062,9.153853090856213,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056309,true,2003-12-15 17:32:00.000,-79.84058697233189,9.160910348154928,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056310,true,2003-12-17 14:45:00.000,-79.83581913137932,9.162366568825773,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056311,true,2003-12-17 15:00:00.000,-79.83600461942206,9.162416358073331,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056312,true,2003-12-17 15:05:00.000,-79.8346651762481,9.158770172622887,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056313,true,2003-12-17 15:15:00.000,-79.8358677560257,9.1626372842155,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056314,true,2003-12-17 15:30:00.000,-79.83372773824203,9.1623967287033,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056315,true,2003-12-17 15:45:00.000,-79.83363708799875,9.163626068148771,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056316,true,2003-12-17 15:57:00.000,-79.83346586352,9.162998402247409,,"active","Lo vi caminando y segundos antes corrio un ?que pero el no le presto atencion","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056317,true,2003-12-17 16:15:00.000,-79.83312033457973,9.16271443129915,,"Inactive","alcanzo a Franja y esta junto a ella","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056318,true,2003-12-17 16:30:00.000,-79.83312033457973,9.16271443129915,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056319,true,2003-12-17 16:45:00.000,-79.83312033457973,9.16271443129915,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056320,true,2003-12-17 17:00:00.000,-79.83312033457973,9.16271443129915,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056321,true,2003-12-17 17:15:00.000,-79.83312033457973,9.16271443129915,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056322,true,2003-12-17 17:30:00.000,-79.83312033457973,9.16271443129915,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056323,true,2003-12-17 17:45:00.000,-79.83303357819743,9.16275104588516,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056324,true,2003-12-17 18:02:00.000,-79.83278473184825,9.163180677503837,,"active","lo vi caminando frente a mi como a unos 15 metros","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056325,true,2003-12-17 18:15:00.000,-79.83302112130242,9.162775601955678,,"active","Tropa de cara blancas lo vieron y comenzaron a hacer mucho ruido","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056326,true,2003-12-17 18:30:00.000,-79.83302112130242,9.162775601955678,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056327,true,2003-12-17 18:45:00.000,-79.83302112130242,9.162775601955678,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056328,true,2003-12-17 19:00:00.000,-79.83302112130242,9.162775601955678,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056329,true,2003-12-17 22:15:00.000,-79.83302112130242,9.162775601955678,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056330,true,2003-12-17 22:30:00.000,-79.83302112130242,9.162775601955678,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056331,true,2003-12-17 22:35:00.000,-79.83302112130242,9.162775601955678,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056332,true,2003-12-17 22:45:00.000,-79.83319526941403,9.162953672493297,,"active","lo vimos a mas o menos 20 metros a las 17:49","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056333,true,2003-12-17 22:59:00.000,-79.83310897341524,9.162208453501613,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056334,true,2003-12-17 23:15:00.000,-79.83153435941496,9.160553254564698,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056335,true,2003-12-17 23:28:00.000,-79.83078469927987,9.160542785530156,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056336,true,2003-12-17 23:45:00.000,-79.82746510959733,9.159995360885588,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056337,true,2003-12-18 13:00:00.000,-79.84377497023834,9.160204992579702,,"active","recaptura de Bobby en Miller","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056338,true,2003-12-20 03:28:00.000,-79.8585557068549,9.15938280320803,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056339,true,2003-12-21 03:40:00.000,-79.86848345155556,9.170529707774714,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056340,true,2003-12-28 01:50:00.000,-79.83271339005196,9.162482438561318,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056341,true,2003-12-28 02:00:00.000,-79.83316012054739,9.162012662302015,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056342,true,2003-12-28 02:15:00.000,-79.83456333222422,9.162094047462542,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056343,true,2003-12-28 02:30:00.000,-79.83523111602685,9.162125134286633,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056344,true,2003-12-28 02:45:00.000,-79.83428496654463,9.161391072411416,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056345,true,2003-12-28 03:00:00.000,-79.83703906015668,9.162756074380406,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056346,true,2003-12-28 03:30:00.000,-79.83703906015668,9.162756074380406,,"inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056347,true,2003-12-28 12:45:00.000,-79.83601975957211,9.159584399246725,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056348,true,2003-12-29 13:55:00.000,-79.83605864356942,9.15924135200005,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056349,true,2003-12-29 15:15:00.000,-79.83587479676206,9.159693983292541,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056350,true,2003-12-29 22:52:00.000,-79.83586259918337,9.159415517874358,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056351,true,2003-12-29 23:37:00.000,-79.83586259918337,9.159415517874358,,"active","se desperto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056352,true,2003-12-30 05:45:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056353,true,2003-12-30 06:00:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056354,true,2003-12-30 06:15:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056355,true,2003-12-30 06:30:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056356,true,2003-12-30 06:45:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056357,true,2003-12-30 07:00:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056358,true,2003-12-30 07:15:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056359,true,2003-12-30 07:30:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056360,true,2003-12-30 07:45:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056361,true,2003-12-30 08:00:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056362,true,2003-12-30 08:15:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056363,true,2003-12-30 08:30:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056364,true,2003-12-30 08:45:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056365,true,2003-12-30 09:00:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056366,true,2003-12-30 09:15:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056367,true,2003-12-30 09:30:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056368,true,2003-12-30 09:45:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056369,true,2003-12-30 10:00:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056370,true,2003-12-30 10:15:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056371,true,2003-12-30 10:30:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056372,true,2003-12-30 10:45:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056373,true,2003-12-30 11:00:00.000,-79.83586259918337,9.159415517874358,,"active","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056374,true,2003-12-30 11:15:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056375,true,2003-12-30 11:30:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056376,true,2003-12-30 11:45:00.000,-79.83586259918337,9.159415517874358,,"Inactive","Comiendo un gato solo adulto","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056377,true,2003-12-30 12:00:00.000,-79.83586259918337,9.159415517874358,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056378,true,2003-12-30 13:45:00.000,-79.83284530250829,9.161548930203367,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056379,true,2003-12-30 23:45:00.000,-79.8357049265964,9.159822929056586,,"Inactive","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056380,true,2003-12-31 00:00:00.000,-79.8357049265964,9.159822929056586,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056381,true,2004-01-12 23:30:00.000,-79.83602990733984,9.160604001663378,,"active","","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078056382,true,2004-01-13 17:35:00.000,-79.83555820176201,9.159551536383166,,"Inactive","entre arboles caidos, lianas y cerca de franja","radio-transmitter","Leopardus pardalis","Bobby","Bobby","Ocelots on Barro Colorado Island, Panama"
15078057304,true,2002-05-31 04:00:00.000,-79.83977056060017,9.163575074131405,,"active","","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057303,true,2002-05-31 04:57:00.000,-79.83828737717094,9.164995091034601,,"active","","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057305,true,2002-06-07 14:50:00.000,-79.83777312954952,9.16708448479364,,"inactive","resting","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057306,true,2002-06-26 18:25:00.000,-79.84243030508381,9.170784526993048,,"inactive","resting between fallen trees","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057307,true,2002-12-05 15:54:00.000,-79.85194626992902,9.171961405392302,,"active","walking","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057308,true,2002-12-05 16:05:00.000,-79.84870204918535,9.169074217203738,,"active","walking","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057309,true,2003-06-08 15:30:00.000,-79.83471548329457,9.17199724223479,,"inactive","resting","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057310,true,2003-06-29 14:00:00.000,-79.8378937343938,9.166266865151819,,"inactive","Este punto es real, pero no se si esta en tierra o en el lago el collar","radio-transmitter","Leopardus pardalis","Moteado","Moteado","Ocelots on Barro Colorado Island, Panama"
15078057311,true,2003-05-10 12:15:00.000,-79.83830970901886,9.164872271745303,,"caught in wire cage","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057312,true,2003-05-10 23:30:00.000,-79.83743661716518,9.167075626520273,,"inactive","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057313,true,2003-05-11 17:33:00.000,-79.836232867454,9.162274397662209,,"active","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057314,true,2003-05-12 12:35:00.000,-79.83806694564112,9.164132608867206,,"active","walk","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057315,true,2003-05-12 13:24:00.000,-79.8351968699717,9.16174296811687,,"inactive","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057316,true,2003-05-12 23:34:00.000,-79.8357139125808,9.162595192613317,,"active","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
15078057317,true,2003-05-12 23:52:00.000,-79.83616821730301,9.16298404535895,,"active","","radio-transmitter","Leopardus pardalis","Encito","Encito","Ocelots on Barro Colorado Island, Panama"
